rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
39,L0039,LA-93-04,1,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,Au 36.07 g/t,,,drill-tested,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-10949_11033,13,325.0,55,0.8,,,49.55796,-75.37448,-10951_11033;-10950_11032;-10950_11033;-10950_11034;-10949_11031;-10949_11032;-10949_11033;-10949_11034;-10949_11035;-10948_11032;-10948_11033;-10948_11034;-10947_11033,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3600,"GM 73373 : 0,8 g/t Au sur 7,1 m, incl. 3,22 g/t Au sur 1,2 m (sond. AN-21-12). GM 45586 : 36,07 g/t Au sur 0,9 m et 3,47 g/t Au sur 0,9 m (sond. LA-87-6, 240 m au NW) ; 1,37 g/t Au sur 2,8 m (sond. LA-87-2, 430 m à l'W) ; 1,3 g/t Au sur 1,5 m (sond. LA-87-13, 220 m au NW). D'autres intervalles ont été obtenus dans les rapports GM 45586 et GM 73373. La minéralisation consiste en pyrite et pyrrhotite ( 2 à 3 %, localement 20 %) avec des traces de chalcopyrite par endroit. La proportion de sulfures augmente avec la présence de veines et veinules d'hématite ou riches en hématite. Les sulfures se mettent en place de façon prépondérante dans la foliation des roches volcaniques avec ou dans les veines et veinules. Les veines et veinules d'hématite sont communément discordantes et les sulfures qui les accompagnent se trouvent à la fois en bordure de la roche encaissante et dans les veines et veinules.  "
40,L0040,Sond. LF-93-03,1,Copper,Cu-Zn-Ag-Au,"Copper, Zinc, Silver, Gold",Prospect,True,False,,,,no tonnage on record,"Au 56.50 g/t, Ag 70.63 g/t, Cu 0.861%, Zn 1.19%",,,drill-tested,0.0,,0,,,Prospect (Cu-Zn-Ag-Au). Deposit itself unclaimed.,,-10955_11030,13,325.0,55,0.8,,,49.5436,-75.41676,-10957_11030;-10956_11029;-10956_11030;-10956_11031;-10955_11028;-10955_11029;-10955_11030;-10955_11031;-10955_11032;-10954_11029;-10954_11030;-10954_11031;-10953_11030,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3599,"Trois (3) petites veines de quartz ont des teneurs indicielles en or et autres métaux (GM 52003). Les résultats d'analyse chimique sur ces veines indiquent 56,5 g/t Au, 3346 ppm Cu, 11896 ppm Zn et 70,63 ppm Ag sur 20 cm; 10,4 g/t A u sur 0,10 m et 2,64 g/t Au, 18,6 ppm Ag, 8606 ppm Cu et 2251 ppm Zn sur 3 cm. La minéralisation est constituée de pyrite, chalcopyrite, sphalérite et magnétite.  Découvert en 1993 par forage à la suite d'un levé de polarisation provoquée."
41,L0041,Lac Mina-Guercheville,1,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,Au 20.57 g/t,,,drill-tested,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-10943_11029,13,325.0,55,0.5,,,49.54166,-75.33825,-10945_11029;-10944_11028;-10944_11029;-10944_11030;-10943_11027;-10943_11028;-10943_11029;-10943_11030;-10943_11031;-10942_11028;-10942_11029;-10942_11030;-10941_11029,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3591,"Teneurs : 17,14 g/t Au (éch. en surface ; GM-47661) ; 20,57 g/t Au (éch. en surface ; GM-40469). Forage : 1,71 g/t (Steerola). La zone minéralisée est constituée de 60 % de veinules de quartz-carbonate avec des disséminations de pyrrhotite et de pyrite (moins de 20 %) et des traces de chalcopyrite et d'arsénopyrite.  Affleurement découvert en 1957 par tranchées."
42,L0042,Fenton-Sud,1,Zinc,Zn-Ag-Au-Cu,"Zinc, Silver, Gold, Copper",Prospect,True,False,,,,no tonnage on record,"Au 53.08 g/t, Ag 53.00 g/t, Zn 1.96%, Cu 0.23%",,,drill-tested,0.0,,0,,,Prospect (Zn-Ag-Au-Cu). Deposit itself unclaimed.,,-10947_11024,13,325.0,55,0.7,,,49.51684,-75.36571,-10949_11024;-10948_11023;-10948_11024;-10948_11025;-10947_11022;-10947_11023;-10947_11024;-10947_11025;-10947_11026;-10946_11023;-10946_11024;-10946_11025;-10945_11024,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3589,"Teneurs : Les meilleures teneurs : (GM 67354) :  proviennent du sondage 1354-12-02 avec 2,54 g/t Au sur 5,1 m (lentille 23) ; du sondage 1354-12-07 avec 3,32 g/t Au sur 3,2 m (lentille 75) ; du sondage 1354-12-11 avec 2,86 g/t Au sur 1,4 m dans une zone de chert (nouvelle zone, localisée à environ 800 m au NE) et du sondage 1354-12-12 avec 4,85 g/t Au et 1,96 % Zn sur 0,6 m (nouvelle zone, localisée à environ 400 m à l'ENE). (GM 66370) : Échantillon de surface provenant d'une veine de quartz avec localement 30 % sulfures contenant 25,65 g/t Au, 53 g/t Ag et 0,52 % Zn (Ech. 21210). (GM 65232) : Parmi les rainures, les meilleures teneurs sont 3,99 g/t Au sur 27 m, incluant 41,15 g/t Au et 18,8 g/t Ag sur 1 m (Rainure 7, Décapage 1) ; 4,85 g/t Au et 1,85 % Zn sur 1 m (Rainure 8, Décapage 1) ; 8,48 g/t Au sur 13,5 m (Rainure 0+10, Décapage 2). Ré-échantillonnage d'anciens forages : 1,60 % Zn sur 0,35 m (sondage 110-01-01) ; 24,77 g/t Au et 10,7 g/t Ag sur 0,75 m (sondage 110-01-02A). (GM 56522) : Forages ayant intercepté des zones minéralisées de 11,46 g/t Au sur 1,5 m à 116,5 m et de 11,43 g/t Au sur 1,7 m à 72,8 m de profondeur. (GM 56280) : Teneur de 53,08 g/t Au sur 3 m provenant de la rainure 3. (GM 52699) (Exploration Cache) : Sondage FE-93-06 : 8,28 g/t Au et 1,3 g/t Ag sur 0,5 m à 174 m.
- (GM 39997) : Sondage GL81-35 : 9,49 g/t Au sur 4,69 m ; sondage GL81-39 : 7,45 g/t Au sur 6,82 m ; sondage GL81-42 : 12,54 g/t Au sur 4,00 m ; sondage GL81-61 : 4,41 g/t Au sur 6,05 m. "
43,L0043,Lac Lapointe-SE,1,Gold,Au-Cu-Ag,"Gold, Copper, Silver",Prospect,True,False,,,,no tonnage on record,"Au 3.12 g/t, Cu 1.05%, Ag 3.70 g/t",,,drill-tested,0.0,,0,,,Prospect (Au-Cu-Ag). Deposit itself unclaimed.,,-10959_11028,12,300.0,55,0.8,,,49.5341,-75.44531,-10960_11027;-10960_11028;-10960_11029;-10959_11026;-10959_11027;-10959_11028;-10959_11029;-10959_11030;-10958_11027;-10958_11028;-10958_11029;-10957_11028,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3587,"Teneurs : Échantillon de surface (RP 343) : 0,12 % Cu ; Forages, (GM 40220) : GL-97: 0,45 % Cu et 2,5 g/t Ag sur 4 m ; (GL-98) : 1,05 % Cu et 3,7 g/t Ag sur 2 m ; (GL-99) : 0,37 % Cu sur 4 m et 3,12 g/t Au sur 1 m. La minéralisation est disséminée et consiste en de la chalcopyrite, de la pyrite et de la pyrrhotite dans des veines de quartz.  Affleurement découvert en 1956 par cartographie géologique."
44,L0044,Sond. DDH-20-2023,1,Iron,Fe-Cu-Ni-Co,"Iron, Copper, Nickel, Cobalt",Prospect,True,False,,,,no tonnage on record,"Cu 2.84%, Ni 2.35%, Co 0.268%, Fe 46.7%",,,drill-tested,0.0,,0,,,Prospect (Fe-Cu-Ni-Co). Deposit itself unclaimed.,,-10746_10323,13,325.0,55,0.8,,,46.36809,-73.97731,-10748_10323;-10747_10322;-10747_10323;-10747_10324;-10746_10321;-10746_10322;-10746_10323;-10746_10324;-10746_10325;-10745_10322;-10745_10323;-10745_10324;-10744_10323,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=67317," Les sulfures massifs sont essentiellement composés de pyrrhotite+pentlandite (>85 %) avec traces de pyrite (<10 %) et faibles traces de chalcopyrite (<5%). Présence de pentlandite confirmée par les valeurs en nickel de la pyrrhotite par le XR. Les sulfures ont été observés sous forme de : 1) Couches concordantes, d'épaisseur décimétriques à pluridécimétriques, mais inférieur à 1 m ; 2) Matrice de brèches d’anorthosites, pluri-centimétriques à décimétriques ; 3) Filons centimétriques à décimétrique de sulfures massifs discordant sur la foliation ; 4) Rares disséminations interstitielles sous formes de plagettes (Blebs) centimétrique à décimétrique.  Découvert lors d'une campagne de forage visant la zone à plus forte conductivité de l’axe anomalique EM1, appelée Zone 1."
45,L0045,Lac Mina-Est,1,Copper,Cu-Zn-Au-Ni,"Copper, Zinc, Gold, Nickel, Silver",Prospect,True,False,,,,no tonnage on record,"Au 2.63 g/t, Cu 1.35%, Zn 1.57%, Ag 6.90 g/t, Ni 0.02%",,,drill-tested,0.0,,0,,,Prospect (Cu-Zn-Au-Ni). Deposit itself unclaimed.,,-10941_11030,13,325.0,55,0.7,,,49.5435,-75.32167,-10943_11030;-10942_11029;-10942_11030;-10942_11031;-10941_11028;-10941_11029;-10941_11030;-10941_11031;-10941_11032;-10940_11029;-10940_11030;-10940_11031;-10939_11030,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3592,"GM 65837 : 0,60 % Cu, 5,3 g/t Ag (éch. 115046). 
GM 47661 : 0,15 % Cu, 0,02 % Ni, 0,01 % Zn, 0,62 g/t Ag (éch. surface). 
GM 40469: 0,50 % Cu (éch. surface). 
GM 70080 : Le forage SB-16-01 a donné 0,45 % Zn sur 1 m, 0,67 g/t Au sur 1,5 m et 0,14 % Cu sur 0,5 m; le forage SB-16-02 a donné 1,26 g/t Au sur 1 m, 0,14 % Cu sur 0,4 m et 1,57 % Zn sur 0,4 m. Un échantillon choisi a rapporté 0,217 g/t Au, 2 ppm Ag et 0,41 % Cu. 
GM 70081 : Des échantillons de rainures ont donné 1,123 % Cu sur 1 m (#145256), 0,112 % Cu sur 1 m (#145257), 0,673 % Cu sur 1 m (#145260), 2,63 ppm Au et 1,34 % Cu sur 1 m (#145489), 0,41 % Cu sur 1 m (#145490). 
GM 70968 : Des échantillons choisis prélevés à environ 820 m à l'ouest de la zone minéralisée ont rapporté 5,5 g/t Ag et 1,35 % Cu (E25451), 6,9 g/t Ag et 1,34 % Cu (E25452), 7416 ppm Cu (E25453), 8602 ppm Cu (E25454), et une rainure a donné 5060 ppm Cu sur 0,5 m (E25466). 
BG 2023-06 : Des échantillons de surface à 820 m à l'ouest ont rapporté 6,3 ppm Ag, 0,78 % Cu, 331 ppb Au et 160 ppm Zn (22MK-9085-D1) et 358 ppb Au (22MK-9085-C1). La minéralisation consiste en chalcopyrite, en pyrite, en sphalérite et en pentlandite, avec un peu d'argent, sous forme disséminée ou en amas. Elle est associée à des veines de quartz-carbonate. Plusieurs conducteurs E.M. sont orientés NW-SE. Certains peuvent mesurer jusqu'à 2 km de longueur.  Affleurements découverts en 1957 par prospection et revisités lors des travaux du MRNF à l'été 2022."
46,L0046,Mine Harvey Hill : Tunnel Europa,2,Copper,Cu-U-Ag,"Copper, Uranium, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 12%, Ag 35.30 g/t, U 0.011%",,,drill-tested,0.0,,0,,,Prospect (Cu-U-Ag). Deposit itself unclaimed.,,-10344_10300,13,325.0,55,0.8,,,46.265,-71.2126,-10346_10300;-10345_10299;-10345_10300;-10345_10301;-10344_10298;-10344_10299;-10344_10300;-10344_10301;-10344_10302;-10343_10299;-10343_10300;-10343_10301;-10342_10300,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1220,"GM 01951-A : 12 % Cu et 29,3 g/t Ag sur 1,8 m (sond. 10). GM 04250-A : 9,9 % Cu et 35,3 g/t Ag sur 0,5 m (sond. 31). Des teneurs indicielles ont été obtenues dans les rapports suivants : MB 89-20, GM 01951-A, GM 04250-A et GM 73607.  On trouve deux types de minéralisation : 1) des bandes millimétriques stratoïdes de chalcocite massive dans le schiste à séricite-ottrélite-hématite spéculaire ; 2) de la chalcocite, de la brannérite et de l'hématite disséminées dans des veines de quartz-carbonates. La minéralisation représente 2 à 10 % du matériel des veines.  La date de la découverte est inconnue. Les premiers travaux mentionnés remontent à 1971."
47,L0047,Coleraine,1,Gold,Au-Cu-Zn,"Gold, Copper, Zinc",Prospect,True,False,,,,no tonnage on record,"Au 4.80 g/t, Zn 7.55%, Cu 0.55%",,,drill-tested,0.0,,0,,,Prospect (Au-Cu-Zn). Deposit itself unclaimed.,,-10355_10301,13,325.0,55,0.5,,,46.27176,-71.28612,-10357_10301;-10356_10300;-10356_10301;-10356_10302;-10355_10299;-10355_10300;-10355_10301;-10355_10302;-10355_10303;-10354_10300;-10354_10301;-10354_10302;-10353_10301,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1217,"TENEURS -Échantillons choisis (GM 52291) :  121898 : 17858 ppm Zn ; 121899 : 14824 ppm Zn ; 121900 : 4,57% Zn ; 121901 : 3,65% Zn ; 7002 : 9427 ppm Zn ; 7003 : 1876 ppm Zn et 3619 ppm Cu ; 134801 : 4022 ppm Zn et 1148 ppm Cu ; 134803 : 11200 ppm Zn,  1292 ppm Cu et 4797 ppb Au ; 134804 : 11520 ppm Zn ; 134807 : 2,5% Zn ; 116259 : 1560 ppm Zn et 1071 ppm Cu ;  116262 :  7,55% Zn ; 116264 :  3,24% Zn ; -Forages (GM 52291) : 79-93-01 : 0,33% Zn et 0,55% Cu sur 1 m ;  0,13% Cu sur 1 m ; 79-93-04 (49 5 m au NE) : 0,49% Zn sur 1 m ; 0,13% Zn sur 1 m. La minéralisation est constituée de 1 à 6% de sphalérite disséminée et de moins de 1% de chalcopyrite et de galène. Des veines tardives de quartz-calcite, faiblement minéralisées en chalcopyrite, bornite avec des traces de galène, recoupent les roches encaissantes.  L'indice a été découvert en 1991 lors d'un levé géologique et d'un échantillonnage lithogéochimique."
48,L0048,Nutbrown,1,Copper,Cu-Mo-Zn-Au,"Copper, Molybdenum, Zinc, Gold, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 10.8%, Ag 36.20 g/t, Au 0.34 g/t, Mo 0.04%, Zn 0.0846%",,,drill-tested,0.0,,0,,,Prospect (Cu-Mo-Zn-Au). Deposit itself unclaimed.,,-10345_10299,13,325.0,55,0.5,,,46.26265,-71.21769,-10347_10299;-10346_10298;-10346_10299;-10346_10300;-10345_10297;-10345_10298;-10345_10299;-10345_10300;-10345_10301;-10344_10298;-10344_10299;-10344_10300;-10343_10299,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1210,"Échantillons choisis dans les terrils (MB 89-20) : #5 : 1,6 % Cu ; #8 : 10,8 % Cu, 36,2 g/t Ag, 0,34 g/t Au et 846 ppm Zn ; Forage (GM 2607-a) : H-14 (105 m au NE) : 1,19 % Cu et 0,04 % Mo sur 2,6 m.   

GM 71646 : les meilleurs résultats parmi les forages effectués en 2019 sont 0,66 % Cu sur 11 m (HH19-05) ; 0,51 % Cu sur 4 m (HH19-03) ; 0,72 % Cu sur 6 m (HH19-04) ; 0,96 % Cu sur 2 m (HH19-19) ; 0,63 % Cu sur 5 m (HH19-21) ; 0,74 % Cu sur 3 m (HH19-22) ; 0,88 % Cu sur 2 m (HH19-32) ; 0,6 % Cu sur 7 m (HH19-34) ; 0,55 % Cu sur 1 m (HH19-37). La minéralisation se présente sous plusieurs formes : 1) de la chalcocite disséminée en bandes millimétriques parallèles à la schistosité principale, dans le schiste à talc et carbonate chloritisé ; 2) de la chalcopyrite et de la pyrite disséminées, associées à de la calcite ou aux amas de chlorite, dans des veines de quartz-calcite-chlorite ; 3) de la chalcocite disséminée en amas et associée à la chlorite ou disséminée dans les plans de fracture, dans des veines de quartz avec un peu de chlor ite et de malachite en placage ; 4) de la bornite et de la chalcopyrite disséminées dans un schiste à chlorite (forage H-2, GM-02607B) ; 5) de la bornite, de la chalcopyrite et des traces de molybdénite dans une zone à quartz et carbonate (H-14, GM-0 2607B) ; 6) de la pyrite et de la magnétite disséminées dans un soapstone (H-2, GM-02607B) ; 7) de l'or visible dans une veine de quartz recoupant une stéatite (schiste à talc) (Logan, 1864).  Découve"
49,L0049,Foy,1,Gold,Au-Cu-Zn-Cr,"Gold, Copper, Zinc, Chromium, Nickel, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 10.1%, Au 3.16 g/t, Ni 0.2%, Ag 11.60 g/t, Cr 0.32%",,,drill-tested,0.0,,0,,,Prospect (Au-Cu-Zn-Cr). Deposit itself unclaimed.,,-10346_10299,13,325.0,55,0.5,,,46.26109,-71.22866,-10348_10299;-10347_10298;-10347_10299;-10347_10300;-10346_10297;-10346_10298;-10346_10299;-10346_10300;-10346_10301;-10345_10298;-10345_10299;-10345_10300;-10344_10299,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1211,"TENEURS - Échantillons choisis (MB 89-20) : #3 : 0,88 % Cu, 0,07 g/t Au et 0,41 g/t Ag ; #5 : 1,88 % Cu, 0,3 g/t Au et 0,34 g/t Ag ; #7 : 10,1 % Cu, 0,12 % Zn, 3,16 g/t Au, 11,60 g/t Ag, 0,2 % Ni et 0,32 % Cr ; - Forages (GM 2607-B) : H-6 : 8,1 % Cu et 14,4 g/t Ag sur 0,5 m ; H-8 : 1,8 % Cu sur 0,3 m ; 1,6 % Cu sur 0,6 m ; H-9 : 0,7 % Cu sur 2,5 m ; H-10 : 0,7 % Cu sur 0,6 m.   

GM 71183 : des échantillons choisis ont rapporté >10000 ppm Cu et 52 ppm Ag (63278), 1710 ppm Cu (63276), 2600 ppm Cu (63278), 2000 ppm Cu (63281). La minéralisation est constituée de chalcocite et de bornite disséminées dans le schiste à talc-carbonate et de malachite dans les plans de schistosité S1. Cette minéralisation cuprifère est aussi présente dans le schiste à chlorite ainsi que dans les veines de quartz, chlorite, carbonate recoupant celui-ci. C'est dans le schiste à chlorite que les meilleures valeurs aurifères ont été obtenues.  L'indice a été découvert en 1858 par prospection de surface. On y retrouve un puits d'exploration et une tranchée."
50,L0050,Fenton 98-18,1,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,Au 5.47 g/t,,,drill-tested,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-10947_11023,13,325.0,55,0.8,,,49.51092,-75.36535,-10949_11023;-10948_11022;-10948_11023;-10948_11024;-10947_11021;-10947_11022;-10947_11023;-10947_11024;-10947_11025;-10946_11022;-10946_11023;-10946_11024;-10945_11023,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3601,"Les meilleurs résultats sont : 
- (GM 65232) : La rainure 1 a donné une teneur de 1,63 g/t Au sur 11 m (Tranchée 1354-09-03). 
- (GM 56522) : Le forage FE-98-18 a intercepté une zone minéralisée de 5,47 g/t Au de 1 m à 11,8 m de profondeur. Une minéralisation finement disséminée en pyrite-pyrrhotite est présente dans les 50 premiers mètres (dans le basalte). Une première section minéralisée faisant 4 m d'épaisseur contient entre 1 et 5 % de pyrite, de pyrrhotite et de chalcopyrite dans des laves cisaillées et bréchifiées. Les sulfures occupent l'espace entre les fragments. La deuxième zone minéralisée est plus mince (0,85 m) et est particulièrement riche en pyrrhotite (3 à 5 %). Les amas de pyrrhotite sont compris dans des veinules de quartz et ils incluent quelques cubes de pyrite.  Découvert en 1998 par un forage d'exploration (FE-98-19, GM 56522) sur une anomalie de PP. Les premières zones minéralisées dans le secteur datent de 1949."
51,L0051,Clinton V,1,Lead,Pb-Ag-Zn-Cu,"Lead, Silver, Zinc, Copper, Gold",Prospect,True,False,,,,no tonnage on record,"Cu 3%, Ag 168.00 g/t, Zn 2%, Pb 0.672%, Au 0.28 g/t",,,drill-tested,0.0,,0,,,Prospect (Pb-Ag-Zn-Cu). Deposit itself unclaimed.,,-10300_10115,13,325.0,55,0.8,,,45.43447,-70.9088,-10302_10115;-10301_10114;-10301_10115;-10301_10116;-10300_10113;-10300_10114;-10300_10115;-10300_10116;-10300_10117;-10299_10114;-10299_10115;-10299_10116;-10298_10115,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1106,"TENEURS -Forages (GM 54625) : V96-01 : 9162 ppm Cu, 6628 ppm Zn et 9,9 g/t Ag sur 0,6 m à 213 m ; 8350 ppm Cu, 10971 ppm Zn et 9,2 g/t Ag sur 1 m à 213,6 m ; V96-02 : 88500 ppm Cu, 1804 ppm Zn et 2,2 g/t Ag sur 3,7 m à 228,7 m ; V96-03 : 7047 ppm Zn,  4885 ppm Cu et 573 ppm Pb sur 1,4 m à 266,9 m ; V96-04 : 29000 ppm Cu, 490 ppm Pb, 6500 ppm Zn, 39 g/t Ag et 234 ppb Au sur 0,5 m à 226,4 m ; V96-05 : 27000 ppm Cu et 21,2 g/t Ag sur 0,2 m à 43 m ; 1,14% Cu, 2773 ppm Zn et 10,1 g/t Ag sur 10,3 m à 5 9 m ; 30000 ppm Cu, 1854 ppm Zn, 484 ppm Pb, 117 ppb Au et 19,7 g/t Ag sur 0,1 m à 79 m ; 20000 ppm Zn, 6720 ppm Pb, 2640 ppm Cu, 16,9 g/t Ag et 128 ppb Au sur 0,1 m à 81 m ; V96-06 : 23000 ppm Cu, 409 ppm Pb, 2797 ppm Zn, 12,3 g/t Ag et 232 ppb Au sur 1,5 m à 315,3 m ; V96-07 : 30000 ppm Cu, 1673 ppm Pb, 6693 ppm Zn, 168 g/t Ag et 280 ppb Au sur 1,2 m à 131,7 m ; 17327 ppm Cu, 1693 ppm Pb, 6981 ppm Zn et 25 g/t Ag sur 4,6 m à 147,4 m.   

GM 66477: les forages effectués en 2011 ont rapporté 0,14 % cuivre et 0,54 % zinc sur 1,4 m (CL-2011-07), 0,68 % cuivre sur 6,4 m, 1,09 % zinc sur 14,58 m et 1,79 % cuivre sur 6,.19 m (CL-2011-08), 0,89 % cuivre et 0,31 % zinc sur 0,3 m (CL-2011-09).   

GM 68770: Les estimations après sondages sont de 790 000 tonnes @ 1,19 % cuivre et 0,43 % zinc (matériel à haut grade) ou de 2 995 000 tonnes @ 0,2 % cuivre et 0,19 % zinc (matériel à bas grade). Non-conforme 43-101. La minéralisation semi-massive (30 à 60 %) à massive se compose essentiellement de"
52,L0052,Clinton D,1,Zinc,Zn-Cu-Pb-Ag,"Zinc, Copper, Lead, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 9.6%, Zn 1.88%, Ag 17.70 g/t, Pb 0.25%",,,drill-tested,0.0,,0,,,Prospect (Zn-Cu-Pb-Ag). Deposit itself unclaimed.,,-10301_10115,13,325.0,55,0.8,,,45.43568,-70.91788,-10303_10115;-10302_10114;-10302_10115;-10302_10116;-10301_10113;-10301_10114;-10301_10115;-10301_10116;-10301_10117;-10300_10114;-10300_10115;-10300_10116;-10299_10115,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1105,"TENEURS -Forages (GM 11644) : D-4 : 1,4 % Cu sur 2,2 m ; D-9 : 2,5 % Cu sur 0,7 m ; -Forages (GM 26277) :  CD-1 : 5,3 % Cu sur 0,7 m ; D-7 : 9,6 % Cu et 10,6 g/t Ag sur 2,4 m ; D-13 : 5,1 % Cu sur 0,7 m ; -Forage (GM 54089) : D-97-17 : 1,38 % Cu, 1,63 % Zn,  0,17 % Pb et 13,1 g/t Ag sur 0,2 m à 102 m ; 1,37 % Cu, 915 ppm Cu et 4,1 g/t Ag sur 0,3 m à 101,6 m.   

GM 66477: les forages effectués en 2011 ont rapporté 0,52 % cuivre et 0,55 % zinc sur 0,7 m (CL-2011-01), 3,17 % cuivre, 1,88 % zinc, 0,25% plomb et 17,7 g/t d'argent sur 1,6 m (CL-2011-03), 0,55 % cuivre et 0,22 % zinc sur 0,8 m (CL-2011-04), 2,39 % cuivre et 0,79 % zinc sur 1,5 m (CL-2-11-05), 0,24 % cuivre et 1,22 % zinc sur 0,1 m (CL-2011-06).   

GM 68870: suite à la campagne de forage de 2012 les ressources sont évaluées à 1 375 000 tonnes @ 0,35 % cuivre et 0,22 % zinc (non-conforme 43-101). La minéralisation consiste en sulfures massifs (>75 %) à semi-massifs (20 à 50 %) et est associée à une matrice chloriteuse.  Elle consiste essentiellement en pyrite et montre de belles plages sub-métriques de chalcopyrite (1 à 5 %). On trouve également de la sphalérite et de la galène.  Zone minéralisée découverte par forage en 1967."
53,L0053,Lepage No 2,1,Gold,Au-Met-Sb,"Gold, Arsenic, Antimony",Prospect,True,False,,,,no tonnage on record,"Au 64.00 g/t, Sb 0.3%, As 13.6%",,,drill-tested,0.0,,0,,,Prospect (Au-Met-Sb). Deposit itself unclaimed.,,-9732_10760,13,325.0,55,0.5,,,48.33322,-66.99834,-9734_10760;-9733_10759;-9733_10760;-9733_10761;-9732_10758;-9732_10759;-9732_10760;-9732_10761;-9732_10762;-9731_10759;-9731_10760;-9731_10761;-9730_10760,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3584,"Teneurs : L'échantillon 63661 provenant de la tranchée T-01 a donné 8,9 g/t Au sur 1,0 m (GM 70289). D'autres échantillons de cette tranchée ont rapporté 8,02 g/t Au sur 1,02 m (Éch. 63663) ; 2,05 g/t Au sur 1,80 m (Éch. 63666). Les échantillons choisis ont donné les teneurs suivantes (MB 93-01) : 47,0 g/t Au, 10,3 % As, 0,2 % Sb (Éch. 30074); 64,0 g/t Au, 13,6 % As, 0,3 % Sb (Éch. 30076). Les échantillons en éclats (chip samples) ont indiqué les teneurs suivantes (GM 55995) : 14,8 g/t Au, >10 000 ppm As sur 0,60 m (Éch. 6031021); 14,6 g/t Au, >10 000 ppm As sur 0,40 m (Éch. 6039094). Le sondage 92-1 (GM 54159) a donné une section de 1,5 g/t Au sur 0,30 m et une autre section à 8,3 g/t Au sur 0,90 m. Le log de ce sondage n'a pas été déposé, mais les résultats du sondage sont résumés dans le GM 54159. La veine de quartz minéralisée contient une grande quantité d'arsénopyrite, avec des traces de chalcopyrite et de soufre natif. L'arsénopyrite se présente en grains automorphes, de 6 mm de diamètre environ, isolés ou en grains formant des bandes, en agrégats ou massive. Quand l'arsénopyrite est fracturée, elle est cimentée par une matrice de séricite, de chlorite et possiblement de goethite. Les épontes sont faiblement minéralisées en disséminations d'arsénopyrite et de pyrite. Jusqu'à 90 % de la minéralisation métallique consiste en rutile (MB 93-01). Différents essais de concentration n'ont pas démontré l'existence d'or libre. L'or est intimement associé à l'arsénopyrite et au "
